  0.00   0.00   0.00000000
  0.01   0.00   0.00000000
  0.02   0.00   0.00000000
  0.03   0.00   0.00000000
  0.04   0.00   0.00000000
  0.05   0.00   0.00000000
  0.06   0.00   0.00000000
  0.07   0.00   0.00000000
  0.08   0.00   0.00000000
  0.09   0.00   0.00000000
  0.10   0.00   0.00000000
  0.11   0.00   0.00000000
  0.12   0.00   0.00000000
  0.13   0.00   0.00000000
  0.14   0.00   0.00000000
  0.15   0.00   0.00000000
  0.16   0.00   0.00000000
  0.17   0.00   0.00000000
  0.18   0.00   0.00000000
  0.19   0.00   0.00000000
  0.20   0.00   0.00000000
  0.21   0.00   0.00000000
  0.22   0.00   0.00000000
  0.23   0.00   0.00000000
  0.24   0.00   0.00000000
  0.25   0.00   0.00000000
  0.26   0.00   0.00000000
  0.27   0.00   0.00000000
  0.28   0.00   0.00000000
  0.29   0.00   0.00000000
  0.30   0.00   0.00000000
  0.31   0.00   0.00000000
  0.32   0.00   0.00000000
  0.33   0.00   0.00000000
  0.34   0.00   0.00000000
  0.35   0.00   0.00000000
  0.36   0.00   0.00000000
  0.37   0.00   0.00000000
  0.38   0.00   0.00000000
  0.39   0.00   0.00000000
  0.40   0.00   0.00000000
  0.41   0.00   0.00000000
  0.42   0.00   0.00000000
  0.43   0.00   0.00000000
  0.44   0.00   0.00000000
  0.45   0.00   0.00000000
  0.46   0.00   0.00000000
  0.47   0.00   0.00000000
  0.48   0.00   0.00000000
  0.49   0.00   0.00000000
  0.50   0.00   0.00000000
  0.51   0.00   0.00000000
  0.52   0.00   0.00000000
  0.53   0.00   0.00000000
  0.54   0.00   0.00000000
  0.55   0.00   0.00000000
  0.56   0.00   0.00000000
  0.57   0.00   0.00000000
  0.58   0.00   0.00000000
  0.59   0.00   0.00000000
  0.60   0.00   0.00000000
  0.61   0.00   0.00000000
  0.62   0.00   0.00000000
  0.63   0.00   0.00000000
  0.64   0.00   0.00000000
  0.65   0.00   0.00000000
  0.66   0.00   0.00000000
  0.67   0.00   0.00000000
  0.68   0.00   0.00000000
  0.69   0.00   0.00000000
  0.70   0.00   0.00000000
  0.71   0.00   0.00000000
  0.72   0.00   0.00000000
  0.73   0.00   0.00000000
  0.74   0.00   0.00000000
  0.75   0.00   0.00000000
  0.76   0.00   0.00000000
  0.77   0.00   0.00000000
  0.78   0.00   0.00000000
  0.79   0.00   0.00000000
  0.80   0.00   0.00000000
  0.81   0.00   0.00000000
  0.82   0.00   0.00000000
  0.83   0.00   0.00000000
  0.84   0.00   0.00000000
  0.85   0.00   0.00000000
  0.86   0.00   0.00000000
  0.87   0.00   0.00000000
  0.88   0.00   0.00000000
  0.89   0.00   0.00000000
  0.90   0.00   0.00000000
  0.91   0.00   0.00000000
  0.92   0.00   0.00000000
  0.93   0.00   0.00000000
  0.94   0.00   0.00000000
  0.95   0.00   0.00000000
  0.96   0.00   0.00000000
  0.97   0.00   0.00000000
  0.98   0.00   0.00000000
  0.99   0.00   0.00000000
  1.00   0.00   0.00000000
  0.00   0.01   0.01437446
  0.01   0.01   0.01633851
  0.02   0.01   0.01739789
  0.03   0.01   0.01790533
  0.04   0.01   0.01810782
  0.05   0.01   0.01815784
  0.06   0.01   0.01813887
  0.07   0.01   0.01809161
  0.08   0.01   0.01803385
  0.09   0.01   0.01797259
  0.10   0.01   0.01791037
  0.11   0.01   0.01784801
  0.12   0.01   0.01778576
  0.13   0.01   0.01772371
  0.14   0.01   0.01766186
  0.15   0.01   0.01760023
  0.16   0.01   0.01753882
  0.17   0.01   0.01747761
  0.18   0.01   0.01741663
  0.19   0.01   0.01735585
  0.20   0.01   0.01729529
  0.21   0.01   0.01723493
  0.22   0.01   0.01717479
  0.23   0.01   0.01711486
  0.24   0.01   0.01705514
  0.25   0.01   0.01699562
  0.26   0.01   0.01693631
  0.27   0.01   0.01687721
  0.28   0.01   0.01681832
  0.29   0.01   0.01675963
  0.30   0.01   0.01670115
  0.31   0.01   0.01664287
  0.32   0.01   0.01658479
  0.33   0.01   0.01652692
  0.34   0.01   0.01646925
  0.35   0.01   0.01641178
  0.36   0.01   0.01635451
  0.37   0.01   0.01629744
  0.38   0.01   0.01624056
  0.39   0.01   0.01618386
  0.40   0.01   0.01612728
  0.41   0.01   0.01607064
  0.42   0.01   0.01601335
  0.43   0.01   0.01595376
  0.44   0.01   0.01588739
  0.45   0.01   0.01580350
  0.46   0.01   0.01567873
  0.47   0.01   0.01546777
  0.48   0.01   0.01509250
  0.49   0.01   0.01443405
  0.50   0.01   0.01333399
  0.51   0.01   0.01219457
  0.52   0.01   0.01146461
  0.53   0.01   0.01101877
  0.54   0.01   0.01075600
  0.55   0.01   0.01060258
  0.56   0.01   0.01050968
  0.57   0.01   0.01044781
  0.58   0.01   0.01040073
  0.59   0.01   0.01036023
  0.60   0.01   0.01032251
  0.61   0.01   0.01028594
  0.62   0.01   0.01024986
  0.63   0.01   0.01021403
  0.64   0.01   0.01017837
  0.65   0.01   0.01014285
  0.66   0.01   0.01010745
  0.67   0.01   0.01007218
  0.68   0.01   0.01003703
  0.69   0.01   0.01000201
  0.70   0.01   0.00996710
  0.71   0.01   0.00993232
  0.72   0.01   0.00989767
  0.73   0.01   0.00986313
  0.74   0.01   0.00982871
  0.75   0.01   0.00979441
  0.76   0.01   0.00976023
  0.77   0.01   0.00972617
  0.78   0.01   0.00969223
  0.79   0.01   0.00965841
  0.80   0.01   0.00962471
  0.81   0.01   0.00959112
  0.82   0.01   0.00955766
  0.83   0.01   0.00952430
  0.84   0.01   0.00949107
  0.85   0.01   0.00945794
  0.86   0.01   0.00942492
  0.87   0.01   0.00939197
  0.88   0.01   0.00935899
  0.89   0.01   0.00932570
  0.90   0.01   0.00929129
  0.91   0.01   0.00925357
  0.92   0.01   0.00920704
  0.93   0.01   0.00913886
  0.94   0.01   0.00902128
  0.95   0.01   0.00879926
  0.96   0.01   0.00837276
  0.97   0.01   0.00757584
